,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
524110,2,2017-01-15 16:29:55,2017-01-15 16:58:28,5,10.99,4,N,132,265,1,40.0,0.0,0.5,11.2,4.0,0.3,56.0
5024458,2,2017-01-10 09:59:12,2017-01-10 10:09:48,1,1.67,1,N,231,88,1,9.5,0.0,0.5,2.58,0.0,0.3,12.88
233485,2,2017-01-14 18:32:01,2017-01-14 18:38:28,4,1.36,1,N,90,170,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
6372988,2,2017-01-14 11:27:16,2017-01-14 11:29:48,1,0.41,1,N,148,79,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
6203280,1,2017-01-13 21:41:21,2017-01-13 21:42:07,5,0.0,5,N,264,264,1,9.3,0.0,0.0,1.9,0.0,0.3,11.5
1405415,1,2017-01-18 17:17:39,2017-01-18 17:29:10,1,1.8,1,N,230,239,1,9.5,1.0,0.5,1.3,0.0,0.3,12.6
6415119,2,2017-01-14 13:20:38,2017-01-14 13:29:41,6,0.58,1,N,161,230,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
6355151,1,2017-01-14 10:15:00,2017-01-14 10:22:35,1,1.9,1,N,163,43,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
4522286,2,2017-01-21 13:04:36,2017-01-21 13:28:59,1,5.49,1,N,261,233,1,22.5,0.0,0.5,4.66,0.0,0.3,27.96
612351,2,2017-01-15 21:57:44,2017-01-15 22:05:34,1,1.6,1,N,230,234,1,7.5,0.5,0.5,0.0,0.0,0.3,8.8
8727459,2,2017-01-28 22:23:19,2017-01-28 22:37:33,1,2.04,1,N,249,163,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
9325897,1,2017-01-30 19:16:43,2017-01-30 19:32:05,1,4.3,1,N,107,87,1,16.0,1.0,0.5,3.55,0.0,0.3,21.35
6538616,1,2017-01-16 11:23:14,2017-01-16 11:35:05,1,1.4,1,N,234,68,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
3040650,2,2017-01-02 15:32:03,2017-01-02 15:35:09,2,0.64,1,N,137,107,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
3254320,1,2017-01-03 12:23:12,2017-01-03 12:29:34,1,0.7,1,N,25,33,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
4972352,2,2017-01-10 07:04:58,2017-01-10 07:09:41,2,0.98,1,N,141,237,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
6677263,1,2017-01-23 11:26:10,2017-01-23 11:40:51,1,1.0,1,N,237,142,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
8940960,1,2017-01-22 18:09:35,2017-01-22 18:17:51,1,0.8,1,N,234,79,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
9351347,1,2017-01-30 20:39:09,2017-01-30 20:46:12,1,2.1,1,N,50,239,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
8199506,2,2017-01-27 18:02:30,2017-01-27 18:04:55,1,0.3,1,N,186,186,2,3.5,1.0,0.5,0.0,0.0,0.3,5.3
3702034,2,2017-01-04 22:09:38,2017-01-04 22:28:13,1,2.92,1,N,48,224,1,14.5,0.5,0.5,3.16,0.0,0.3,18.96
2260108,2,2017-01-09 09:54:18,2017-01-09 11:11:22,1,11.75,1,N,238,80,1,51.0,0.0,0.5,12.95,0.0,0.3,64.75
5889080,2,2017-01-12 22:56:01,2017-01-12 23:01:30,1,1.15,1,N,141,236,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
3893312,1,2017-01-05 13:55:03,2017-01-05 14:12:44,1,4.5,1,N,88,246,1,16.5,0.0,0.5,3.45,0.0,0.3,20.75
1046878,2,2017-01-17 17:47:47,2017-01-17 17:57:51,4,0.92,1,N,234,170,1,8.0,1.0,0.5,1.0,0.0,0.3,10.8
3077359,2,2017-01-02 17:51:56,2017-01-02 17:55:47,1,0.52,1,N,262,262,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
3450538,1,2017-01-04 06:57:45,2017-01-04 07:02:09,1,0.9,1,N,48,48,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
74428,1,2017-01-01 15:16:14,2017-01-01 15:24:30,1,1.8,1,N,68,211,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
1673095,1,2017-01-18 22:21:11,2017-01-18 22:31:52,1,2.0,1,N,114,170,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95
4229536,1,2017-01-20 17:33:57,2017-01-20 17:55:56,1,2.6,1,N,43,142,1,15.0,1.0,0.5,1.75,0.0,0.3,18.55
8789488,2,2017-01-29 01:26:02,2017-01-29 01:28:17,1,0.56,1,N,230,163,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
7426936,2,2017-01-25 15:46:52,2017-01-25 16:38:17,5,13.22,1,N,132,25,1,46.0,0.0,0.5,9.36,0.0,0.3,56.16
2260580,1,2017-01-19 16:47:36,2017-01-19 17:32:49,1,9.8,1,N,138,230,1,38.0,1.0,0.5,9.05,5.54,0.3,54.39
4441397,1,2017-01-21 09:40:26,2017-01-21 09:50:11,1,2.2,1,N,141,224,1,9.5,0.0,0.5,1.7,0.0,0.3,12.0
127044,2,2017-01-01 02:12:57,2017-01-01 02:13:00,0,0.0,5,N,209,209,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
1611157,1,2017-01-06 05:53:57,2017-01-06 05:54:53,1,0.4,1,N,263,263,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3
9309114,1,2017-01-30 18:26:31,2017-01-30 18:40:13,1,5.0,1,N,87,229,1,16.5,1.0,0.5,4.55,0.0,0.3,22.85
5998222,2,2017-01-13 10:11:36,2017-01-13 10:24:30,1,0.51,1,N,142,48,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
8698568,2,2017-01-28 20:50:50,2017-01-28 21:11:16,1,5.02,1,N,158,142,1,18.5,0.5,0.5,3.96,0.0,0.3,23.76
8100114,2,2017-01-27 13:04:09,2017-01-27 13:06:28,1,0.0,1,N,207,207,3,-3.5,0.0,-0.5,0.0,0.0,-0.3,-4.3
3298538,1,2017-01-03 15:07:53,2017-01-03 15:15:51,1,1.1,1,N,161,100,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2484648,1,2017-01-07 17:50:55,2017-01-07 18:01:41,2,1.1,1,N,107,170,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
5113899,2,2017-01-10 16:30:42,2017-01-10 17:30:14,1,18.31,2,N,132,100,2,52.0,4.5,0.5,0.0,0.0,0.3,57.3
7667674,1,2017-01-29 15:21:56,2017-01-29 15:47:09,2,9.1,1,N,138,141,1,27.0,0.0,0.5,3.33,5.54,0.3,36.67
1786313,2,2017-01-19 09:49:50,2017-01-19 10:17:09,1,2.7,1,N,233,262,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3
7348964,2,2017-01-25 11:04:24,2017-01-25 11:24:06,2,2.36,1,N,68,233,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
7047714,2,2017-01-24 12:53:07,2017-01-24 13:10:58,2,1.79,1,N,144,234,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
6575176,1,2017-01-16 13:51:14,2017-01-16 13:57:15,1,0.9,1,N,229,161,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
6116891,1,2017-01-13 17:42:18,2017-01-13 17:45:37,1,0.6,1,N,161,164,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3
8524392,1,2017-01-29 10:57:39,2017-01-29 11:03:42,1,0.8,1,N,249,211,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
3909589,2,2017-01-05 14:52:25,2017-01-05 15:04:24,3,1.28,1,N,43,140,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
8606795,2,2017-01-29 12:15:20,2017-01-29 12:24:22,1,1.58,1,N,162,107,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
4317067,1,2017-01-20 21:55:48,2017-01-20 22:04:10,1,1.3,1,N,186,113,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8
8780464,2,2017-01-29 00:57:46,2017-01-29 01:13:19,1,3.33,1,N,264,264,1,13.5,0.5,0.5,3.7,0.0,0.3,18.5
5345564,2,2017-01-11 21:35:45,2017-01-11 22:02:16,1,6.97,1,N,162,255,1,24.0,0.5,0.5,5.0,0.0,0.3,30.3
8425165,2,2017-01-28 09:49:29,2017-01-28 09:52:19,1,0.88,1,N,237,236,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
4673204,1,2017-01-21 21:29:38,2017-01-21 21:34:06,1,0.6,1,N,234,113,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
8121015,2,2017-01-27 14:14:17,2017-01-27 15:11:17,2,20.61,2,N,132,236,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
4436519,1,2017-01-21 09:14:46,2017-01-21 09:24:26,4,2.4,1,N,186,50,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
6389502,1,2017-01-14 12:25:07,2017-01-14 12:33:53,1,2.1,1,N,263,74,1,9.0,0.0,0.5,0.6,0.0,0.3,10.4
5779800,2,2017-01-12 17:58:59,2017-01-12 18:10:04,5,1.5,1,N,211,107,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8
2734578,2,2017-01-08 13:14:43,2017-01-08 13:22:14,6,1.61,1,N,236,238,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
108869,2,2017-01-01 01:24:22,2017-01-01 01:51:05,1,3.34,1,N,79,170,1,19.5,0.5,0.5,2.0,0.0,0.3,22.8
9124566,1,2017-01-30 06:03:19,2017-01-30 06:42:36,1,12.0,1,N,52,138,1,38.5,0.0,0.5,9.8,0.0,0.3,49.1
782719,2,2017-01-16 19:29:24,2017-01-16 19:36:12,5,1.29,1,N,163,186,1,7.0,0.0,0.5,0.0,0.0,0.3,7.8
6280237,1,2017-01-14 01:50:27,2017-01-14 02:02:12,1,3.8,1,N,79,141,1,12.5,0.5,0.5,1.38,0.0,0.3,15.18
6746872,1,2017-01-23 15:55:24,2017-01-23 15:58:18,1,0.6,1,N,52,33,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
5889040,1,2017-01-12 22:55:51,2017-01-12 23:19:01,1,7.8,1,N,138,255,1,25.5,0.5,0.5,5.35,0.0,0.3,32.15
6028382,1,2017-01-13 12:24:52,2017-01-13 12:57:47,1,1.1,1,N,233,162,1,19.0,0.0,0.5,3.95,0.0,0.3,23.75
2440586,2,2017-01-07 15:11:26,2017-01-07 15:19:08,2,1.27,1,N,246,48,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
4723790,2,2017-01-21 23:39:10,2017-01-21 23:51:09,1,1.98,1,N,68,230,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56
9014579,1,2017-01-29 16:48:34,2017-01-29 16:52:23,1,0.7,1,N,246,48,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
9670674,2,2017-01-31 21:28:58,2017-01-31 21:52:12,1,9.44,1,N,238,138,1,28.0,0.5,0.5,8.71,5.54,0.3,43.55
4106814,1,2017-01-20 10:07:32,2017-01-20 10:23:35,1,2.4,1,N,163,68,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0
2279495,2,2017-01-07 02:38:28,2017-01-07 02:47:12,1,2.3,1,N,161,90,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
5245484,1,2017-01-10 23:25:52,2017-01-10 23:31:39,1,1.4,1,N,161,43,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35
5486894,1,2017-01-11 18:15:06,2017-01-11 18:25:04,1,1.0,1,N,229,237,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
3497035,1,2017-01-04 09:59:36,2017-01-04 10:14:11,1,0.9,1,N,249,231,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5
4722472,1,2017-01-21 23:34:59,2017-01-21 23:54:24,4,6.5,1,N,68,116,2,21.0,0.5,0.5,0.0,0.0,0.3,22.3
6517218,1,2017-01-16 10:26:27,2017-01-16 10:49:14,1,5.7,1,N,113,238,1,21.5,0.0,0.5,4.45,0.0,0.3,26.75
8136509,1,2017-01-27 15:02:35,2017-01-27 15:09:05,1,1.3,1,N,246,50,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
3106133,2,2017-01-02 19:46:37,2017-01-02 19:51:56,1,0.9,1,N,87,13,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
9005356,2,2017-01-29 16:15:38,2017-01-29 17:13:57,1,11.77,1,N,138,161,1,47.5,0.0,0.5,10.77,5.54,0.3,64.61
3530728,1,2017-01-04 12:28:40,2017-01-04 12:33:24,3,0.4,1,N,263,75,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
8347140,1,2017-01-28 00:55:14,2017-01-28 01:25:55,2,7.7,1,N,238,223,1,27.5,0.5,0.5,8.6,0.0,0.3,37.4
4579973,1,2017-01-21 16:46:40,2017-01-21 16:52:32,1,0.9,1,N,158,90,1,5.0,0.0,0.5,0.5,0.0,0.3,6.3
7109828,1,2017-01-24 16:33:31,2017-01-24 16:41:14,1,0.6,1,N,164,170,1,6.0,1.0,0.5,1.95,0.0,0.3,9.75
2312783,2,2017-01-07 08:05:33,2017-01-07 08:16:57,1,3.06,1,N,237,74,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
3448423,2,2017-01-04 06:46:19,2017-01-04 06:59:32,6,2.98,1,N,74,237,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
7191541,1,2017-01-24 20:42:52,2017-01-24 21:06:29,1,3.3,1,N,264,264,1,16.5,0.5,0.5,3.55,0.0,0.3,21.35
5644265,1,2017-01-12 09:29:00,2017-01-12 09:35:18,1,0.5,1,N,161,100,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
6423900,1,2017-01-14 13:49:31,2017-01-14 13:59:42,1,1.2,1,N,234,246,1,8.0,0.0,0.5,0.0,0.0,0.3,8.8
9087075,2,2017-01-29 21:42:15,2017-01-29 21:50:15,6,1.45,1,N,229,164,1,7.5,0.5,0.5,2.64,0.0,0.3,11.44
3584421,2,2017-01-04 16:02:43,2017-01-04 16:11:06,2,0.92,1,N,236,237,1,7.0,1.0,0.5,1.76,0.0,0.3,10.56
8237919,2,2017-01-27 19:38:44,2017-01-27 19:52:59,1,2.19,1,N,107,230,1,11.0,1.0,0.5,1.25,0.0,0.3,14.05
2861205,1,2017-01-08 20:38:13,2017-01-08 20:43:13,1,0.9,1,N,141,237,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15
5597289,2,2017-01-12 06:43:34,2017-01-12 07:02:53,6,4.14,1,N,237,232,1,18.0,0.0,0.5,2.2,0.0,0.3,21.0
9446238,1,2017-01-31 08:22:25,2017-01-31 08:40:53,2,1.5,1,N,237,162,1,12.0,0.0,0.5,3.0,0.0,0.3,15.8
7217860,2,2017-01-24 22:05:42,2017-01-24 22:11:24,1,0.59,1,N,211,231,1,5.5,0.5,0.5,1.5,0.0,0.3,8.3
3284831,1,2017-01-03 14:19:03,2017-01-03 14:25:21,1,0.9,1,N,68,234,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
9239020,1,2017-01-30 14:11:37,2017-01-30 14:56:37,2,12.3,1,N,138,161,1,40.5,0.0,0.5,9.35,5.54,0.3,56.19
2008219,2,2017-01-06 18:21:38,2017-01-06 18:37:04,4,3.02,1,N,162,75,1,13.0,1.0,0.5,2.96,0.0,0.3,17.76
9284987,1,2017-01-30 17:08:20,2017-01-30 17:14:19,1,0.6,1,N,170,161,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3
1581902,1,2017-01-05 23:44:50,2017-01-05 23:49:39,1,1.1,1,N,233,163,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75
2660039,1,2017-01-08 07:25:39,2017-01-08 07:49:11,2,11.7,1,N,161,138,1,34.0,0.0,0.5,5.0,5.54,0.3,45.34
4231710,2,2017-01-20 17:40:22,2017-01-20 18:00:03,1,2.89,1,N,230,140,2,14.5,1.0,0.5,0.0,0.0,0.3,16.3
8316183,1,2017-01-27 23:19:45,2017-01-27 23:30:09,1,2.9,1,N,263,42,1,11.0,0.0,0.5,1.2,0.0,0.3,13.0
8978170,2,2017-01-22 21:01:44,2017-01-22 21:12:22,1,2.66,1,N,25,231,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16
169803,2,2017-01-01 04:32:00,2017-01-01 04:38:56,2,1.55,1,N,107,186,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
5512996,2,2017-01-11 19:30:48,2017-01-11 19:49:48,1,1.39,1,N,162,186,1,12.5,1.0,0.5,3.58,0.0,0.3,17.88
6977760,1,2017-01-24 08:44:41,2017-01-24 08:56:20,1,1.3,1,N,229,161,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
5732839,2,2017-01-12 15:09:43,2017-01-12 15:26:05,2,1.31,1,N,234,100,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
515397,1,2017-01-15 16:00:43,2017-01-15 16:04:41,1,0.6,1,N,239,238,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
2843956,2,2017-01-08 19:31:10,2017-01-08 19:49:41,6,4.47,1,N,230,231,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3
828809,1,2017-01-16 23:07:09,2017-01-16 23:11:58,1,1.3,1,N,263,239,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35
4968771,2,2017-01-10 06:48:09,2017-01-10 06:57:08,1,1.36,1,N,229,140,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
9554056,1,2017-01-31 15:03:25,2017-01-31 15:09:38,1,0.5,1,N,162,161,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
6971926,1,2017-01-24 08:26:22,2017-01-24 08:40:51,1,2.4,1,N,87,34,1,12.0,0.0,0.5,0.64,0.0,0.3,13.44
7291640,1,2017-01-25 08:12:52,2017-01-25 08:37:23,1,2.4,1,N,100,137,1,16.0,0.0,0.5,3.35,0.0,0.3,20.15
6016192,2,2017-01-13 11:32:18,2017-01-13 11:53:45,1,2.14,1,N,239,236,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
2909001,1,2017-01-09 10:38:03,2017-01-09 10:43:58,1,0.8,1,N,186,234,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
2460937,2,2017-01-07 16:19:31,2017-01-07 16:30:50,4,1.44,1,N,237,161,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
8026328,1,2017-01-27 09:06:35,2017-01-27 09:11:13,1,1.1,1,N,226,146,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
7275779,2,2017-01-25 07:19:01,2017-01-25 07:30:21,1,1.86,1,N,234,246,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
7035245,1,2017-01-24 12:13:08,2017-01-24 12:20:15,1,0.6,1,N,231,87,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
9069248,1,2017-01-29 20:13:44,2017-01-29 20:17:24,1,1.3,1,N,141,263,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8
9147640,2,2017-01-30 07:56:56,2017-01-30 08:07:17,1,0.83,1,N,48,161,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
8654772,2,2017-01-29 14:03:27,2017-01-29 14:13:50,1,6.49,1,N,143,243,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
780637,1,2017-01-16 19:21:21,2017-01-16 19:31:17,2,2.5,1,N,138,129,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
6932348,2,2017-01-24 06:28:03,2017-01-24 06:37:37,2,2.09,1,N,238,50,1,9.0,0.0,0.5,2.0,0.0,0.3,11.8
6624892,1,2017-01-23 08:36:21,2017-01-23 08:41:50,1,0.9,1,N,68,186,1,6.0,0.0,0.5,3.0,0.0,0.3,9.8
4880035,1,2017-01-09 19:31:11,2017-01-09 19:38:44,1,1.2,1,N,211,232,1,7.0,1.0,0.5,1.2,0.0,0.3,10.0
9430087,2,2017-01-31 07:30:05,2017-01-31 07:33:03,1,0.44,1,N,137,170,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
6713515,1,2017-01-23 13:54:42,2017-01-23 14:01:13,1,0.9,1,N,262,237,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2482918,2,2017-01-19 18:36:49,2017-01-19 19:01:20,1,2.72,1,N,162,263,1,16.5,1.0,0.5,4.58,0.0,0.3,22.88
4734693,2,2017-01-22 00:12:44,2017-01-22 00:19:43,1,1.56,1,N,230,237,1,7.5,0.5,0.5,2.2,0.0,0.3,11.0
3915436,1,2017-01-05 15:11:53,2017-01-05 15:19:34,1,1.1,1,N,100,170,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
3832570,2,2017-01-05 10:34:20,2017-01-05 10:41:57,1,0.75,1,N,234,170,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
996660,1,2017-01-17 14:47:42,2017-01-17 15:07:32,1,2.7,1,N,162,249,1,13.5,0.0,0.5,2.0,0.0,0.3,16.3
7908855,2,2017-01-26 21:55:17,2017-01-26 22:06:30,1,1.37,1,N,107,148,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
5635514,2,2017-01-12 08:59:04,2017-01-12 09:02:46,1,0.46,1,N,230,163,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
3288400,2,2017-01-03 14:32:32,2017-01-03 15:18:40,1,12.33,1,N,138,48,2,41.5,0.0,0.5,0.0,5.54,0.3,47.84
8086820,2,2017-01-27 12:16:16,2017-01-27 12:28:59,2,1.07,1,N,100,246,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
8436775,2,2017-01-28 10:36:19,2017-01-28 11:15:10,1,10.2,1,N,244,90,1,35.0,0.0,0.5,0.0,0.0,0.3,35.8
5342448,2,2017-01-11 21:27:35,2017-01-11 21:40:48,1,2.43,1,N,239,161,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76
5021430,1,2017-01-10 09:48:00,2017-01-10 09:57:43,1,1.1,1,N,142,230,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
2188399,1,2017-01-06 22:57:42,2017-01-06 23:17:59,1,4.8,1,N,137,238,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3
7638265,1,2017-01-26 07:37:54,2017-01-26 07:48:11,1,1.6,1,N,140,161,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
5810177,2,2017-01-12 18:58:47,2017-01-12 19:11:15,6,2.52,1,N,234,48,1,11.5,1.0,0.5,1.33,0.0,0.3,14.63
5756899,1,2017-01-12 16:39:07,2017-01-12 16:48:47,1,1.3,1,N,137,79,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
7039339,2,2017-01-24 12:26:40,2017-01-24 12:31:20,4,0.71,1,N,43,239,1,5.0,0.0,0.5,0.81,0.0,0.3,6.61
2464409,2,2017-01-07 16:29:28,2017-01-07 16:37:11,3,0.83,1,N,263,236,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
7426124,2,2017-01-25 15:44:04,2017-01-25 15:55:58,1,1.67,1,N,236,238,1,9.5,0.0,0.5,2.58,0.0,0.3,12.88
1178694,2,2017-01-05 16:54:00,2017-01-05 17:13:34,2,2.02,1,N,236,233,1,13.0,1.0,0.5,3.7,0.0,0.3,18.5
7166524,2,2017-01-24 19:31:19,2017-01-24 19:36:55,5,0.57,1,N,142,48,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3
5036041,2,2017-01-10 12:22:56,2017-01-10 12:38:15,1,0.67,1,N,164,100,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
3241889,2,2017-01-03 11:34:09,2017-01-03 11:52:18,1,2.16,1,N,170,237,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
2907171,1,2017-01-09 10:30:43,2017-01-09 10:47:09,1,1.1,1,N,186,170,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15
8554448,1,2017-01-28 16:24:25,2017-01-28 16:27:13,1,0.2,1,N,68,68,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1890864,2,2017-01-06 12:24:56,2017-01-06 12:34:47,6,1.58,1,N,162,141,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
6659316,1,2017-01-23 10:07:54,2017-01-23 10:11:14,1,0.4,1,N,142,142,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
8734592,1,2017-01-28 22:44:08,2017-01-28 22:49:22,2,0.8,1,N,114,234,1,5.5,0.5,0.5,1.7,0.0,0.3,8.5
5646379,1,2017-01-12 09:36:44,2017-01-12 09:44:04,1,0.7,1,N,161,161,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
8930391,2,2017-01-22 17:28:08,2017-01-22 17:54:47,1,10.2,1,N,138,162,1,30.5,0.0,0.5,7.37,5.54,0.3,44.21
9377371,1,2017-01-30 22:14:24,2017-01-30 22:26:07,4,2.0,1,N,48,164,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3
8408660,2,2017-01-28 08:21:45,2017-01-28 08:31:20,6,4.06,1,N,246,238,1,13.5,0.0,0.5,1.5,0.0,0.3,15.8
7768040,2,2017-01-26 14:50:01,2017-01-26 14:55:43,1,0.6,1,N,68,246,1,5.5,0.0,0.5,1.89,0.0,0.3,8.19
7915387,2,2017-01-26 22:13:16,2017-01-26 22:20:49,5,0.97,1,N,125,249,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36
8036175,2,2017-01-29 15:38:46,2017-01-29 15:55:51,1,2.21,1,N,79,90,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
1875322,2,2017-01-09 08:54:48,2017-01-09 09:08:17,1,2.36,1,N,141,233,1,11.5,0.0,0.5,1.15,0.0,0.3,13.45
8652781,2,2017-01-29 13:56:48,2017-01-29 14:12:50,2,2.72,1,N,107,88,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
3803066,2,2017-01-05 08:47:06,2017-01-05 09:09:16,2,2.1,1,N,141,170,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
3885220,2,2017-01-05 13:24:29,2017-01-05 13:29:12,1,0.7,1,N,166,166,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
5294504,1,2017-01-11 07:57:31,2017-01-11 08:21:58,1,4.5,1,N,50,232,1,18.5,0.0,0.5,1.0,0.0,0.3,20.3
1496444,1,2017-01-05 19:39:51,2017-01-05 19:44:21,1,0.8,1,N,161,100,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8
2116061,2,2017-01-06 19:40:06,2017-01-06 20:17:16,1,5.22,1,N,263,249,1,24.5,1.0,0.5,5.26,0.0,0.3,31.56
6814005,1,2017-01-23 19:31:27,2017-01-23 20:01:11,1,17.5,2,N,132,107,1,52.0,4.5,0.5,14.3,0.0,0.3,71.6
8981904,2,2017-01-22 21:21:33,2017-01-22 21:29:20,1,2.81,1,N,114,50,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56
2530779,1,2017-01-07 20:13:12,2017-01-07 20:26:10,1,2.2,1,N,237,238,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15
4964688,2,2017-01-10 06:22:59,2017-01-10 06:28:55,1,0.88,1,N,233,161,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
7381529,1,2017-01-25 13:07:34,2017-01-25 13:31:32,2,2.2,1,N,164,231,1,15.5,0.0,0.5,1.5,0.0,0.3,17.8
4265938,2,2017-01-20 19:15:15,2017-01-20 19:29:57,5,4.77,1,N,13,143,1,16.0,0.5,0.5,1.5,0.0,0.3,18.8
